40.9926,4.46354,0,0,0,-0.927918,0.372784,0,3
41.969,5.60729,0,0,0,-0.908534,0.417811,0,3
42.5539,6.4841,0,0,0,-0.863752,0.503916,0,3
43.0077,7.46956,0,0,0,-0.836466,0.548019,0,3
43.3714,8.49771,0,0,0,-0.786876,0.617111,0,3
43.7297,9.65357,0,0,0,-0.777368,0.629046,0,3
43.9078,10.9692,0,0,0,-0.719408,0.694588,0,3
43.9066,12.3369,0,0,0,-0.707247,0.706966,0,3
43.9406,13.7426,0,0,0,-0.708271,0.70594,0,3
43.8492,15.1011,0,0,0,-0.713229,0.700931,0,3
43.8427,16.5342,0,0,0,-0.7037,0.710497,0,3
43.7515,17.7878,0,0,0,-0.672241,0.740333,0,3
43.4686,19.0038,0,0,0,-0.645834,0.763478,0,3
43.1968,20.1979,0,0,0,-0.639994,0.76838,0,3
43.0113,22.098,0,0,0,-0.708362,0.705849,0,3
42.9981,23.3705,0,0,0,-0.703033,0.711157,0,3
42.9405,24.5684,0,0,0,-0.692505,0.721413,0,3
42.8834,25.7776,0,0,0,-0.694377,0.719611,0,3
42.7642,26.9194,0,0,0,-0.696869,0.717198,0,3
42.6735,28.0275,0,0,0,-0.688126,0.725591,0,3
42.5291,29.1304,0,0,0,-0.688488,0.725248,0,3
42.3983,30.2841,0,0,0,-0.685981,0.727619,0,3
42.2156,31.3902,0,0,0,-0.677624,0.735409,0,3
42.0117,32.4463,0,0,0,-0.673737,0.738972,0,3
41.8121,33.5741,0,0,0,-0.680757,0.73251,0,3
41.6368,34.632,0,0,0,-0.668902,0.74335,0,3
41.4446,35.7038,0,0,0,-0.674727,0.738067,0,3
41.3792,36.8364,0,0,0,-0.717814,0.696235,0,3
41.4531,37.9468,0,0,0,-0.697591,0.716497,0,3
41.4698,39.0331,0,0,0,-0.670694,0.741734,0,3
41.4125,40.2019,0,0,0,-0.719644,0.694343,0,3
41.4992,41.3003,0,0,0,-0.742129,0.670257,0,3
41.6591,42.4784,0,0,0,-0.733646,0.679532,0,3
41.7019,43.6079,0,0,0,-0.723671,0.690145,0,3
41.703,44.7032,0,0,0,-0.710598,0.703598,0,3
41.6615,45.8043,0,0,0,-0.702978,0.711212,0,3
41.617,46.8925,0,0,0,-0.69333,0.72062,0,3
41.5664,47.9523,0,0,0,-0.703203,0.710989,0,3
41.6189,49.1125,0,0,0,-0.717473,0.696586,0,3
41.6864,50.2616,0,0,0,-0.736786,0.676126,0,3
41.7898,51.3631,0,0,0,-0.729405,0.684082,0,3
41.8948,52.4619,0,0,0,-0.71923,0.694772,0,3
41.9239,53.4851,0,0,0,-0.715353,0.698763,0,3
41.9474,54.5473,0,0,0,-0.717997,0.696046,0,3
41.9209,56.1827,0,0,0,-0.716726,0.697355,0,3
41.9206,57.2515,0,0,0,-0.717415,0.696646,0,3
41.9061,58.306,0,0,0,-0.714541,0.699594,0,3
41.9036,59.351,0,0,0,-0.72031,0.693652,0,3
41.9331,60.4,0,0,0,-0.719293,0.694706,0,3
41.944,61.4556,0,0,0,-0.706879,0.707334,0,3
41.9137,62.9834,0,0,0,-0.707659,0.706554,0,3
41.9565,64.5142,0,0,0,-0.693051,0.720888,0,3
41.938,65.5592,0,0,0,-0.689664,0.724129,0,3
41.884,66.5867,0,0,0,-0.688538,0.7252,0,3
41.812,67.6391,0,0,0,-0.685449,0.728121,0,3
41.7144,68.6929,0,0,0,-0.687835,0.725867,0,3
41.5876,70.1718,0,0,0,-0.692555,0.721365,0,3
41.4958,71.1804,0,0,0,-0.693221,0.720725,0,3
41.4596,72.2479,0,0,0,-0.68624,0.727375,0,3
41.3791,73.3231,0,0,0,-0.68652,0.727111,0,3
41.3126,74.3544,0,0,0,-0.68964,0.724152,0,3
41.2302,75.4043,0,0,0,-0.691609,0.722272,0,3
41.1769,76.438,0,0,0,-0.684077,0.72941,0,3
41.0327,77.4699,0,0,0,-0.687201,0.726467,0,3
40.9093,78.4784,0,0,0,-0.691303,0.722565,0,3
40.7618,80.0809,0,0,0,-0.695221,0.718796,0,3
40.7151,81.1206,0,0,0,-0.690602,0.723235,0,3
40.6352,82.1704,0,0,0,-0.686176,0.727436,0,3
40.6113,83.2207,0,0,0,-0.710552,0.703645,0,3
40.6076,84.2346,0,0,0,-0.705866,0.708346,0,3
40.5904,85.2564,0,0,0,-0.699541,0.714592,0,3
40.5405,86.3299,0,0,0,-0.720834,0.693107,0,3
40.5105,87.3418,0,0,0,-0.716227,0.697868,0,3
40.4773,88.8564,0,0,0,-0.714824,0.699305,0,3
40.4843,89.9193,0,0,0,-0.706249,0.707964,0,3
40.4332,91.0073,0,0,0,-0.703098,0.711093,0,3
40.4211,92.0355,0,0,0,-0.69332,0.72063,0,3
40.3564,93.158,0,0,0,-0.693974,0.72,0,3
40.2794,94.3028,0,0,0,-0.688637,0.725106,0,3
40.186,95.4076,0,0,0,-0.693161,0.720783,0,3
40.099,96.4704,0,0,0,-0.71646,0.697628,0,3
40.0731,97.5856,0,0,0,-0.725149,0.688591,0,3
40.0647,98.7156,0,0,0,-0.738177,0.674607,0,3
40.1245,99.8338,0,0,0,-0.736292,0.676663,0,3
40.2065,100.917,0,0,0,-0.7323,0.680982,0,3
40.287,102.012,0,0,0,-0.756021,0.654548,0,3
40.4103,103.126,0,0,0,-0.745538,0.666463,0,3
40.4653,104.192,0,0,0,-0.744862,0.667219,0,3
40.5937,105.299,0,0,0,-0.741121,0.671372,0,3
40.9215,106.301,0,0,0,-0.807384,0.590026,0,3
41.4803,107.208,0,0,0,-0.895122,0.445821,0,3
42.0667,108.032,0,0,0,-0.896989,0.442053,0,3
42.8747,108.908,0,0,0,-0.950392,0.311055,0,3
43.7954,109.475,0,0,0,-0.975742,0.218925,0,3
44.9504,109.96,0,0,0,-0.985009,0.1725,0,3
46.0925,110.412,0,0,0,-0.986651,0.162851,0,3
47.0327,110.768,0,0,0,-0.984707,0.17422,0,3
48.0842,111.104,0,0,0,-0.998375,0.056981,0,3
49.4066,111.282,0,0,0,-0.999257,0.0385347,0,3
50.9717,111.445,0,0,0,-0.999838,0.0180186,0,3
52.3672,111.468,0,0,0,-0.999951,0.00984876,0,3
53.1395,111.464,0,0,0,0.999981,0.00616403,0,3
53.9409,111.511,0,0,0,-0.999999,0.00106836,0,3
55.3936,111.546,0,0,0,0.998884,0.047235,0,3
56.7486,111.536,0,0,0,0.998688,0.0512178,0,3
58.2926,111.435,0,0,0,0.999871,0.0160491,0,3
59.6226,111.441,0,0,0,-0.999933,0.0115437,0,3
60.2031,111.438,0,0,0,0.999285,0.0378065,0,3
61.6635,111.278,0,0,0,0.999424,0.0339376,0,3
63.0244,111.223,0,0,0,0.999663,0.0259705,0,3
64.3103,111.185,0,0,0,0.999548,0.0300492,0,3
65.644,111.191,0,0,0,0.999656,0.0262293,0,3
66.9216,111.154,0,0,0,0.999892,0.0146849,0,3
68.1535,111.084,0,0,0,0.99972,0.0236553,0,3
69.3777,110.994,0,0,0,0.999944,0.0105663,0,3
70.6074,111.049,0,0,0,0.999997,0.00258907,0,3
71.739,111.162,0,0,0,-0.999852,0.017176,0,3
73.4238,111.361,0,0,0,-0.999815,0.0192463,0,3
74.4809,111.499,0,0,0,-0.999215,0.0396045,0,3
75.6015,111.632,0,0,0,-0.999661,0.0260251,0,3
76.6838,111.803,0,0,0,0.999618,0.0276437,0,3
77.7366,111.934,0,0,0,0.998256,0.0590353,0,3
78.8961,111.903,0,0,0,0.998936,0.0461079,0,3
80.044,111.869,0,0,0,0.998953,0.0457512,0,3
81.1327,111.87,0,0,0,0.999129,0.0417344,0,3
82.2298,111.848,0,0,0,0.999402,0.0345841,0,3
83.4252,111.809,0,0,0,0.999547,0.0301122,0,3
84.5437,111.812,0,0,0,0.999552,0.0299446,0,3
85.6527,111.806,0,0,0,0.999847,0.0174957,0,3
86.8016,111.834,0,0,0,0.999832,0.0183477,0,3
87.8924,111.853,0,0,0,0.999854,0.0170926,0,3
89.0062,111.849,0,0,0,0.998234,0.0594035,0,3
90.1098,111.792,0,0,0,0.99806,0.0622534,0,3
91.2115,111.71,0,0,0,0.998517,0.0544353,0,3
92.2754,111.644,0,0,0,0.999162,0.0409417,0,3
93.3606,111.59,0,0,0,0.999268,0.0382483,0,3
94.3913,111.545,0,0,0,0.999423,0.0339769,0,3
95.4659,111.523,0,0,0,0.999506,0.0314319,0,3
96.9956,111.511,0,0,0,0.999802,0.0198868,0,3
97.9959,111.43,0,0,0,0.999913,0.0131937,0,3
99.0037,111.478,0,0,0,0.999855,0.0170131,0,3
100.033,111.483,0,0,0,0.999809,0.019531,0,3
101.076,111.38,0,0,0,0.999625,0.0273747,0,3
102.123,111.357,0,0,0,0.999253,0.0386577,0,3
103.173,111.337,0,0,0,0.998452,0.0556133,0,3
104.205,111.158,0,0,0,0.99799,0.0633772,0,3
105.214,111.083,0,0,0,0.998404,0.0564789,0,3
106.708,110.953,0,0,0,0.99879,0.0491801,0,3
107.719,110.897,0,0,0,0.998288,0.0584831,0,3
109.221,110.725,0,0,0,0.998361,0.057233,0,3
110.238,110.62,0,0,0,0.999496,0.0317362,0,3
111.304,110.61,0,0,0,0.999704,0.024315,0,3
112.791,110.714,0,0,0,0.999878,0.0156071,0,3
114.245,110.807,0,0,0,0.999501,0.031586,0,3
115.312,110.82,0,0,0,0.999354,0.0359434,0,3
116.388,110.862,0,0,0,0.998752,0.0499442,0,3
117.431,110.842,0,0,0,0.998908,0.0467256,0,3
118.493,110.779,0,0,0,0.999489,0.031952,0,3
119.58,110.752,0,0,0,0.999782,0.0208637,0,3
120.652,110.822,0,0,0,0.999896,0.0144366,0,3
121.196,110.864,0,0,0,-0.999743,0.0226659,0,3
122.255,111.143,0,0,0,-0.997763,0.066856,0,3
123.334,111.348,0,0,0,-0.999997,0.00241725,0,3
124.439,111.38,0,0,0,-0.999906,0.0137141,0,3
125.483,111.433,0,0,0,0.999453,0.0330565,0,3
126.512,111.378,0,0,0,0.999754,0.0221777,0,3
127.586,111.341,0,0,0,0.999913,0.0131552,0,3
128.608,111.273,0,0,0,0.997006,0.077329,0,3
129.64,111.101,0,0,0,0.996395,0.0848297,0,3
130.683,110.959,0,0,0,0.998411,0.056346,0,3
131.693,110.82,0,0,0,0.997824,0.0659327,0,3
132.818,110.999,0,0,0,-0.988834,0.149024,0,3
133.89,111.029,0,0,0,0.999523,0.0308841,0,3
134.918,110.962,0,0,0,0.999238,0.0390345,0,3
135.96,110.9,0,0,0,0.999091,0.0426298,0,3
137.006,110.798,0,0,0,0.998857,0.0478029,0,3
138.032,110.697,0,0,0,0.999695,0.0246787,0,3
139.591,110.742,0,0,0,0.999923,0.0123939,0,3
140.684,110.73,0,0,0,0.999987,0.00504458,0,3
141.739,110.749,0,0,0,-0.999993,0.00380266,0,3
142.866,110.782,0,0,0,-0.999977,0.00681459,0,3
144.005,110.875,0,0,0,-0.999876,0.0157265,0,3
145.169,110.994,0,0,0,-0.999735,0.0230101,0,3
146.934,111.126,0,0,0,-0.999587,0.0287305,0,3
147.521,111.119,0,0,0,0.999901,0.0140634,0,3
148.651,111.106,0,0,0,0.99898,0.0451527,0,3
149.801,111.07,0,0,0,0.998466,0.0553757,0,3
150.905,111.022,0,0,0,0.998676,0.0514501,0,3
152.005,110.966,0,0,0,0.999011,0.044457,0,3
153.118,110.922,0,0,0,0.998472,0.0552613,0,3
154.247,110.798,0,0,0,0.9987,0.0509822,0,3
155.387,110.681,0,0,0,0.998887,0.0471737,0,3
156.57,110.582,0,0,0,0.999107,0.0422538,0,3
157.731,110.507,0,0,0,0.999234,0.0391291,0,3
158.925,110.51,0,0,0,0.998463,0.0554215,0,3
160.095,110.391,0,0,0,0.998596,0.052973,0,3
161.328,110.349,0,0,0,0.999088,0.0427079,0,3
162.549,110.31,0,0,0,0.998671,0.0515388,0,3
163.806,110.206,0,0,0,0.998122,0.0612621,0,3
165.051,110.075,0,0,0,0.997052,0.0767345,0,3
166.275,109.966,0,0,0,0.997899,0.0647932,0,3
167.468,109.849,0,0,0,0.99787,0.0652315,0,3
168.701,109.698,0,0,0,0.996836,0.0794844,0,3
169.954,109.589,0,0,0,0.997713,0.0675877,0,3
171.235,109.432,0,0,0,0.998864,0.0476531,0,3
172.522,109.309,0,0,0,0.99901,0.044489,0,3
173.872,109.244,0,0,0,0.998005,0.0631345,0,3
175.275,109.142,0,0,0,0.999016,0.0443519,0,3
176.672,109.065,0,0,0,0.99942,0.0340392,0,3
178.088,108.974,0,0,0,0.999633,0.0270825,0,3
179.5,108.938,0,0,0,0.999542,0.0302615,0,3
180.808,108.807,0,0,0,0.999403,0.034556,0,3
182.15,108.743,0,0,0,0.999836,0.0180937,0,3
183.508,108.736,0,0,0,0.999833,0.0182982,0,3
184.831,108.713,0,0,0,0.999889,0.0148716,0,3
186.09,108.734,0,0,0,0.999831,0.0183721,0,3
187.322,108.746,0,0,0,0.999732,0.023129,0,3
188.567,108.724,0,0,0,0.999852,0.0172032,0,3
189.759,108.69,0,0,0,0.999952,0.00982096,0,3
190.936,108.726,0,0,0,0.999858,0.0168774,0,3
192.132,108.721,0,0,0,0.999862,0.0166372,0,3
193.28,108.676,0,0,0,0.999803,0.0198407,0,3
194.452,108.62,0,0,0,0.999668,0.0257648,0,3
195.611,108.599,0,0,0,0.999678,0.0253787,0,3
196.783,108.553,0,0,0,0.999813,0.0193235,0,3
197.967,108.488,0,0,0,0.999772,0.0213415,0,3
198.489,108.511,0,0,0,-0.999278,0.0379924,0,3
199.578,108.612,0,0,0,-0.998949,0.0458339,0,3
200.656,108.709,0,0,0,-0.999473,0.032472,0,3
201.713,108.878,0,0,0,-0.999829,0.0184957,0,3
202.257,108.927,0,0,0,0.999882,0.0153335,0,3
203.381,108.962,0,0,0,0.999858,0.0168415,0,3
204.428,108.899,0,0,0,0.998234,0.0593998,0,3
205.495,108.821,0,0,0,0.998027,0.0627826,0,3
206.549,108.868,0,0,0,-0.998611,0.052681,0,3
207.574,108.965,0,0,0,-0.996006,0.0892809,0,3
208.626,109.215,0,0,0,-0.995584,0.0938756,0,3
210.043,110.045,0,0,0,-0.994945,0.100422,0,3
211.326,110.598,0,0,0,-0.991302,0.131608,0,3
212.749,111.051,0,0,0,-0.987622,0.156852,0,3
213.71,111.548,0,0,0,-0.987447,0.157952,0,3
214.686,111.881,0,0,0,-0.981703,0.190421,0,3
215.887,112.66,0,0,0,-0.96821,0.250139,0,3
217.405,113.629,0,0,0,-0.881844,0.471541,0,3
217.915,114.759,0,0,0,-0.84061,0.541641,0,3
218.218,115.897,0,0,0,-0.823493,0.567326,0,3
218.613,116.97,0,0,0,-0.807597,0.589735,0,3
218.874,118.087,0,0,0,-0.797837,0.602873,0,3
219.098,119.176,0,0,0,-0.795205,0.60634,0,3
219.293,120.195,0,0,0,-0.78082,0.624756,0,3
219.507,121.255,0,0,0,-0.762495,0.646995,0,3
219.619,122.294,0,0,0,-0.755408,0.655255,0,3
219.733,123.371,0,0,0,-0.752591,0.658488,0,3
219.827,124.405,0,0,0,-0.742843,0.669465,0,3
219.906,125.457,0,0,0,-0.730862,0.682526,0,3
219.935,126.497,0,0,0,-0.721281,0.692643,0,3
219.929,127.996,0,0,0,-0.716643,0.69744,0,3
219.917,129.031,0,0,0,-0.715177,0.698943,0,3
219.9,130.083,0,0,0,-0.713164,0.700997,0,3
219.882,131.118,0,0,0,-0.706806,0.707408,0,3
219.817,132.16,0,0,0,-0.699613,0.714522,0,3
219.802,133.21,0,0,0,-0.690301,0.723523,0,3
219.706,134.277,0,0,0,-0.678855,0.734272,0,3
219.596,135.353,0,0,0,-0.674651,0.738137,0,3
219.499,136.388,0,0,0,-0.668876,0.743374,0,3
219.346,137.432,0,0,0,-0.661511,0.749936,0,3
219.289,138.448,0,0,0,-0.700944,0.713216,0,3
219.29,139.524,0,0,0,-0.701903,0.712273,0,3
219.231,140.574,0,0,0,-0.696263,0.717786,0,3
219.167,141.619,0,0,0,-0.665032,0.746815,0,3
219.003,142.649,0,0,0,-0.681636,0.731692,0,3
218.894,144.17,0,0,0,-0.681259,0.732043,0,3
218.825,145.193,0,0,0,-0.697195,0.716881,0,3
218.853,146.223,0,0,0,-0.725113,0.68863,0,3
218.875,147.268,0,0,0,-0.742385,0.669974,0,3
218.952,148.312,0,0,0,-0.747185,0.664616,0,3
219.098,149.321,0,0,0,-0.74588,0.66608,0,3
219.186,150.368,0,0,0,-0.74743,0.664341,0,3
219.264,151.404,0,0,0,-0.739474,0.673185,0,3
219.357,152.92,0,0,0,-0.732367,0.68091,0,3
219.411,153.957,0,0,0,-0.724689,0.689076,0,3
219.507,154.955,0,0,0,-0.722532,0.691338,0,3
219.789,156.032,0,0,0,-0.728613,0.684926,0,3
220.039,157.111,0,0,0,-0.728475,0.685073,0,3
220.495,158.218,0,0,0,-0.706365,0.707848,0,3
220.602,159.297,0,0,0,-0.706225,0.707988,0,3
220.22,160.495,0,0,0,-0.719755,0.694228,0,3
220.177,161.564,0,0,0,-0.717124,0.696945,0,3
220.055,162.631,0,0,0,-0.723885,0.68992,0,3
219.923,163.763,0,0,0,-0.721703,0.692203,0,3
219.871,164.927,0,0,0,-0.764486,0.64464,0,3
220.247,165.907,0,0,0,-0.777884,0.628408,0,3
220.301,166.958,0,0,0,-0.784207,0.620499,0,3
220.498,168.023,0,0,0,-0.773579,0.633699,0,3
220.653,169.143,0,0,0,-0.772627,0.634861,0,3
220.835,170.254,0,0,0,-0.750784,0.660548,0,3
221.063,171.292,0,0,0,-0.850171,0.526506,0,3
221.639,172.113,0,0,0,-0.884643,0.466269,0,3
222.22,172.962,0,0,0,-0.906352,0.422524,0,3
223.264,174.041,0,0,0,-0.943308,0.33192,0,3
224.403,174.461,0,0,0,-0.999626,0.0273523,0,3
225.758,174.481,0,0,0,-0.99969,0.0249028,0,3
227.139,174.61,0,0,0,-0.998562,0.0536079,0,3
228.436,174.79,0,0,0,-0.997722,0.0674648,0,3
229.647,175.12,0,0,0,-0.989368,0.145433,0,3
230.888,174.972,0,0,0,0.95091,0.309467,0,3
231.665,174.268,0,0,0,0.915502,0.402313,0,3
232.095,173.258,0,0,0,0.724379,0.689402,0,3
232.115,171.875,0,0,0,0.629629,0.776896,0,3
231.683,170.604,0,0,0,0.304381,0.95255,0,3
230.519,170.348,0,0,0,0.0616941,0.998095,0,3
229.311,170.072,0,0,0,0.0526453,0.998613,0,3
228.106,169.876,0,0,0,0.124145,0.992264,0,3
226.523,169.34,0,0,0,0.15948,0.987201,0,3
225.479,169.039,0,0,0,0.169816,0.985476,0,3
223.592,168.133,0,0,0,0.207428,0.97825,0,3
222.376,167.228,0,0,0,0.371336,0.928499,0,3
221.667,166.429,0,0,0,0.378143,0.925747,0,3
220.975,165.546,0,0,0,0.443391,0.896328,0,3
220.47,164.491,0,0,0,0.483432,0.875382,0,3
219.951,163.528,0,0,0,0.496605,0.867977,0,3
219.326,162.443,0,0,0,0.529101,0.848559,0,3
219.041,161.389,0,0,0,0.529396,0.848375,0,3
218.612,160.368,0,0,0,0.603459,0.797394,0,3
218.526,159.131,0,0,0,0.668468,0.743741,0,3
218.458,157.961,0,0,0,0.69225,0.721658,0,3
218.416,156.79,0,0,0,0.714607,0.699526,0,3
218.499,155.646,0,0,0,0.732988,0.680242,0,3
218.535,154.525,0,0,0,0.695709,0.718324,0,3
218.615,153.361,0,0,0,0.681731,0.731603,0,3
218.571,152.163,0,0,0,0.699793,0.714346,0,3
218.569,150.928,0,0,0,0.682665,0.730731,0,3
218.57,149.75,0,0,0,0.691228,0.722637,0,3
218.55,148.597,0,0,0,0.702784,0.711404,0,3
218.625,147.49,0,0,0,0.701913,0.712263,0,3
218.679,146.388,0,0,0,0.707314,0.706899,0,3
218.673,145.201,0,0,0,0.695167,0.718848,0,3
218.68,144.062,0,0,0,0.718295,0.695739,0,3
218.771,142.937,0,0,0,0.725908,0.687792,0,3
218.871,141.789,0,0,0,0.729192,0.684309,0,3
218.984,140.68,0,0,0,0.730401,0.683018,0,3
219.142,139.632,0,0,0,0.735609,0.677406,0,3
219.282,138.617,0,0,0,0.751247,0.660021,0,3
219.31,137.597,0,0,0,0.681603,0.731722,0,3
219.284,136.501,0,0,0,0.686738,0.726905,0,3
219.274,135.351,0,0,0,0.695505,0.718522,0,3
219.271,134.229,0,0,0,0.709359,0.704848,0,3
219.319,133.117,0,0,0,0.709618,0.704586,0,3
219.336,131.977,0,0,0,0.704956,0.709251,0,3
219.311,130.385,0,0,0,0.698067,0.716032,0,3
219.271,129.231,0,0,0,0.674841,0.737963,0,3
219.222,128.11,0,0,0,0.690951,0.722902,0,3
219.171,127.001,0,0,0,0.691477,0.722399,0,3
219.144,125.832,0,0,0,0.702053,0.712125,0,3
219.102,124.743,0,0,0,0.711862,0.70232,0,3
219.14,123.65,0,0,0,0.719009,0.695001,0,3
219.579,122.608,0,0,0,0.70681,0.707403,0,3
219.887,121.19,0,0,0,0.628161,0.778084,0,3
219.77,120.078,0,0,0,0.585717,0.810516,0,3
219.46,119.056,0,0,0,0.582338,0.812947,0,3
218.645,118.281,0,0,0,0.574567,0.818458,0,3
218.504,117.068,0,0,0,0.522387,0.852708,0,3
217.83,115.99,0,0,0,0.540373,0.841425,0,3
217.323,114.965,0,0,0,0.547825,0.836593,0,3
216.824,113.937,0,0,0,0.468837,0.883285,0,3
216.101,112.736,0,0,0,0.358138,0.933669,0,3
215.11,111.858,0,0,0,0.285331,0.958429,0,3
214.145,111.278,0,0,0,0.140093,0.990138,0,3
213.098,111.001,0,0,0,0.0817894,0.99665,0,3
212.081,110.831,0,0,0,0.075868,0.997118,0,3
211.058,110.595,0,0,0,0.0771967,0.997016,0,3
209.988,110.406,0,0,0,0.0186917,0.999825,0,3
208.899,110.433,0,0,0,-0.0197874,0.999804,0,3
207.842,110.506,0,0,0,-0.0377442,0.999287,0,3
206.776,110.613,0,0,0,-0.0321823,0.999482,0,3
205.741,110.626,0,0,0,-0.0280855,0.999606,0,3
204.669,110.645,0,0,0,-0.0879967,0.996121,0,3
203.634,110.828,0,0,0,-0.118231,0.992986,0,3
202.14,111.096,0,0,0,-0.100478,0.994939,0,3
200.626,111.296,0,0,0,-0.0884258,0.996083,0,3
199.622,111.403,0,0,0,-0.0944361,0.995531,0,3
198.61,111.528,0,0,0,-0.0849493,0.996385,0,3
197.577,111.665,0,0,0,-0.0711055,0.997469,0,3
196.065,111.82,0,0,0,-0.109784,0.993955,0,3
194.992,111.947,0,0,0,0.0224608,0.999748,0,3
193.898,111.827,0,0,0,0.0285863,0.999591,0,3
192.775,111.674,0,0,0,0.0324299,0.999474,0,3
191.672,111.583,0,0,0,0.0169741,0.999856,0,3
190.618,111.551,0,0,0,-0.0727465,0.99735,0,3
189.552,111.681,0,0,0,-0.0523985,0.998626,0,3
188.469,111.751,0,0,0,-0.0480274,0.998846,0,3
187.414,111.87,0,0,0,-0.0426204,0.999091,0,3
186.389,111.944,0,0,0,-0.0413853,0.999143,0,3
185.317,111.983,0,0,0,-0.0208846,0.999782,0,3
184.175,111.937,0,0,0,-0.0155427,0.999879,0,3
183.023,111.911,0,0,0,-0.00852505,0.999964,0,3
181.843,111.858,0,0,0,-0.0167039,0.99986,0,3
180.755,111.964,0,0,0,-0.0660533,0.997816,0,3
179.66,112.057,0,0,0,-0.0661494,0.99781,0,3
178.511,112.065,0,0,0,-0.0634436,0.997985,0,3
177.386,112.087,0,0,0,-0.0595452,0.998226,0,3
176.267,112.127,0,0,0,-0.0518689,0.998654,0,3
175.106,112.198,0,0,0,-0.0457851,0.998951,0,3
173.302,112.27,0,0,0,-0.0565535,0.9984,0,3
172.118,112.369,0,0,0,-0.0358317,0.999358,0,3
170.917,112.392,0,0,0,-0.0604053,0.998174,0,3
169.726,112.471,0,0,0,-0.0516274,0.998666,0,3
168.516,112.538,0,0,0,-0.055302,0.99847,0,3
167.279,112.625,0,0,0,-0.0341566,0.999416,0,3
166.022,112.665,0,0,0,-0.0278618,0.999612,0,3
164.738,112.742,0,0,0,-0.0553144,0.998469,0,3
163.498,112.849,0,0,0,-0.0306235,0.999531,0,3
162.202,112.844,0,0,0,-0.0273631,0.999626,0,3
160.791,112.676,0,0,0,-0.0648296,0.997896,0,3
159.522,112.846,0,0,0,-0.108394,0.994108,0,3
158.228,113.051,0,0,0,-0.0917546,0.995782,0,3
156.932,113.236,0,0,0,-0.0878423,0.996134,0,3
155.572,113.24,0,0,0,-0.0837609,0.996486,0,3
154.252,113.373,0,0,0,-0.0809249,0.99672,0,3
152.938,113.63,0,0,0,-0.0762261,0.997091,0,3
151.624,113.556,0,0,0,-0.0798859,0.996804,0,3
150.278,113.81,0,0,0,-0.0442713,0.99902,0,3
148.954,114.01,0,0,0,-0.0732859,0.997311,0,3
147.523,114.255,0,0,0,-0.0704723,0.997514,0,3
146.128,114.309,0,0,0,-0.0777107,0.996976,0,3
144.786,114.477,0,0,0,-0.0660037,0.997819,0,3
143.47,114.641,0,0,0,-0.0727459,0.997351,0,3
142.255,114.693,0,0,0,0.0880552,0.996116,0,3
141.225,114.476,0,0,0,0.101526,0.994833,0,3
140.05,114.451,0,0,0,-0.0552811,0.998471,0,3
138.804,114.492,0,0,0,-0.079768,0.996813,0,3
137.526,114.566,0,0,0,-0.0796752,0.996821,0,3
136.308,114.571,0,0,0,-0.0850808,0.996374,0,3
135.14,114.751,0,0,0,-0.0936068,0.995609,0,3
133.987,114.886,0,0,0,-0.0929632,0.99567,0,3
132.791,114.942,0,0,0,-0.0795976,0.996827,0,3
131.122,115.184,0,0,0,-0.0677614,0.997702,0,3
130.056,115.301,0,0,0,-0.0596655,0.998218,0,3
